name,description,key_skills,experience_id,premium,employer_name,salary_from,salary_to,salary_gross,salary_currency,area_name,published_at
Специалист внедрения и сопровождения информационных систем,"Профессиональные навыки  Знание основ программной инженерии. Знание основ HTML,CSS. Умение читать программный код. Знание MS Office. Знание ОС Windows.  Будет плюсом:  Опыт написание программ на языках программирования. Знание основ работы с реляционными базами данных. Знание основ ООП.  Качества Готовность к командировкамЖелание обучаться и профессионально развиваться в области IT.Умение систематизировать полученную информацию.Умение ясно и грамотно излагать свои мысли как устно, так и письменно.Умение работать в команде.Стрессоустойчивость. Обязанности Настройка, сопровождение и тестирование выпускаемого ПО.Доработка ранее созданный инструментов ПО.Обучение пользователей.Эскалация запросов на другие уровни поддержки.Подготовка технической документации.Постановка задач разработчикам. Условия Полная занятость.Территориально - шаговая доступность от метро &quot;Выборгская&quot;.Трудоустройство и условия по ТК РФ.Возможность обучения.Возможность карьерного роста до разработчика ПО.Проектные премии.","application support
HTML
CSS
ООП
Тестирование
Техническая поддержка
Базы данных
SQL
Cистемы управления базами данных",between1And3,False,Система управления мероприятием №1,50000.0,60000.0,True,RUR,Санкт-Петербург,00:15:36 06/07/2022
Веб-разработчик (PHP),"Для работы над сложными и интересными web-проектами, ориентированными на западный рынок, компания Цифкор ищет высококвалифицированного веб-разработчика. У нас вы сможете поработать с очень интересными и разнообразными проектами - в портфолио компании целый ряд крупных российских B2B и B2C проектов, являющихся лидерами в своих областях (бизнес-каталоги, клининг, фитнес). Также большой интерес представляют находящиеся в разработке проекты компании в сфере финтех. Работая у нас, вы приобретёте большой опыт разработки по-настоящему крупных проектов, научитесь использовать в своей работе все самые современные технологии, мыслить не просто задачами в Jira, а нуждами проектов и бизнесов. Текущий стек технологий:  MySQL 8, PHP 8.1 Laravel 9 Docker, Gitlab, CI/CD Front: Nuxt.js  Обязанности:  Разработка API для сайтов и мобильных приложений на языке PHP (фреймворк Laravel) Поддержка и развитие существующих веб-сайтов клиентов (язык PHP, фреймворки Laravel и Yii2) Написание документации и тестов для разрабатываемого программного кода Не верстка/не full-stack! Frontend разрабатывается отдельной командой разработчиков  Требования:  Знание языка PHP на высоком уровне (используем php не ниже версии 7.2, на новых проектах - PHP 8.1) Знакомство с фреймворками (Laravel 9, YII 2) Хорошее знание английского языка будет плюсом  Условия работы:  Официальное трудоустройство в компании, аккредитованной как IT компания (c возможностью получения всех новых льгот для сотрудников IT компаний) Курсы повышения квалификации, регулярное участие в онлайн и офлайн конференциях за счет компании Регулярные корпоративные мероприятия образовательного и развлекательного характера Рабочий график 5/2, 8 часов в день Работа в комфортном офисе рядом со станцией метро &quot;Горки&quot; ","Yii
PHP
Laravel
JavaScript
Git",between1And3,False,Цифкор,100000.0,150000.0,False,RUR,Казань,00:15:40 06/07/2022
Копирайтер/технический писатель на английском языке,"В команду IT проекта, ориентированного на европейский рынок, требуется штатный копирайтер/технический писатель. Основные задачи:  Редактура и локализация текстов в интерфейсе мобильных приложений и веб-сайтов Написание и редактура технических текстов – FAQ, инструкций, соглашений и пр. Составление сценариев для технических и маркетинговых видеороликов, видео инструкций Написание статей согласно контент-плану и SEO-стратегии проекта  Опционально: Проект находится в стадии активной разработки, и по мере роста проекта будет расти и отдел, производящий контент. Поэтому очень желательно, чтобы кандидат обладал амбициями и готовностью занять руководящую позицию (главного редактора). В таком случае обязанности будут расширены:  Составление и контроль выполнения контент-плана Формализация принципов работы редакции, составление и контроль выполнения требований к качеству текстов Поиск на фриланс-биржах и организация работы англоговорящих копирайтеров, а также локализация контента на другие языки (французский, испанский) Работа над созданием централизованной системы управления контентом совместно с программистами  Мы не требуем от каждого копирайтера выполнения всех этих функций, но, если найдется человек, готовый взять их на себя – оплата его труда будет расти пропорционально количеству взятых на себя и успешно выполняемых обязательств. Требования:  Знание английского на высочайшем уровне. Проект делается для иностранного рынка. Тексты не должны выглядеть, как написанные «индусами» или переведенными через «гугл транслейт». Опыт работы в финансовой или криптовалютной сфере. Знание специфической английской терминологии банковского рынка и сферы услуг финансовых переводов и умение её использовать. Грамотная устная и письменная речь, умение формулировать свои мысли и излагать их на бумаге и виде понятных структурированных текстов  Условия работы: Работа возможна в комфортном офисе в Казани или удалённо. Официальное трудоустройство согласно ТК РФ. Конкурентная заработная плата, соответствующая вашему уровню навыков и амбиций.","Написание текстов
Английский язык
Грамотность
Письменный перевод
Копирайтинг",between1And3,False,Цифкор,50000.0,100000.0,False,RUR,Казань,00:15:41 06/07/2022
Помощник инженера / инженер-техник,"Обязанности:   1. Составления пакета документов на АКМ (паспорт на изделие, руководство по эксплуатации, сервисная книжка, шильда). В него входят: - написание графиков рабочих диаграмм АКМ, - изображение планов общего вида (вид сбоку и спереди), - заполнение сервисной книжки, - ведение учёта номеров и моделей всех грузоподъёмных механизмов, - работа с чертежами (характеристики гидронасоса).   2. Написание заявок для подключения гидравлических линий различных грузоподъёмных механизмов. Знание типов соединений, виды резьб, прокладка гидролиний, замер длины и углов. Знание МСС, работа с контрольно-измерительным инструментом.   3. Подготовка управляющей программы из векторного чертежа с помощью программы Sheetcam. Раскладка всех видов деталей в плоскости на рабочем столе плазменной резки.   4. Работа в 1С. Составление спецификаций. Помощь технологу. Работа редкая, разовая.   5. Тесная работа внутри коллектива. Соблюдение трудовой дисциплины. Отчётность перед руководителем.   Требования:  техническое образование знание программ OFFICE и любой чертежной программы (КОМПАС и пр)  Условия:  сормовский район работа в офисе с 7-16 (возможно другой график), 5/2 официальная заработанная плата ","Пользователь ПК
Компас-3D
Ведение документации
Грамотность
Компас",noExperience,False,РусТрак,25000.0,70000.0,False,RUR,Нижний Новгород,00:15:41 06/07/2022
Художник-Иллюстратор / Графический дизайнер,"Всем привет! Разыскивается крутой специалист в нашу большую и дружную YouTube команду.Обязанности:  Создание превью (обложек) для YouTube Графическое наполнение статей    Требования:  Знание основных правил типографики; Умение работать в Photoshop (версия не ниже CC 2015); Знание английского языка будет преимуществом; Креативное мышление и способность работать с любым ТЗ; Опыт, наличие портфолио обязательно; Готовность выполнить тестовое задание.    Условия:  Постоянная работа 5/2 в творческой команде Полный 8-ми часовой рабочий день Работа в комфортном офисе в центре города Санкт-Петербург ЗП обсуждается по результатам собеседования Возможности роста ","Творческое мышление
Творчество
Гибкость мышления
Креативность
Грамотность
Готовность обучаться
Дизайнер
Стабильность
Photoshop
Поиск информации в интернет",noExperience,False,Content Ideas Production,40000.0,75000.0,False,RUR,Санкт-Петербург,00:47:55 06/07/2022
Сетевой администратор,"Web-программирование, внедрение и сопровождение СКЗИ, администрирование домена, администрирование сайта, сопровождение ПО. Настройка, мелкий ремонт оргтехники, заправка картриджей, отчетность. Стабильное предприятие, оформление в соответствии с трудовым законодательством, нормированный рабочий день.","HTML
Ремонт ПК
Администрирование сайтов
HTML5
PHP, Apache, AD, Windows, freebsd, PHP, организованность, внимательность, усидчивость",between1And3,False,"Дальприбор,ОАО",60900.0,60900.0,True,RUR,Владивосток,01:11:59 06/07/2022
Ведущий инженер-программист,"Разработка программного обеспечения гидроакустических систем и комплексов.Разработка документации в соответствии с требованиями ГОСТ.Участие в испытаниях изделий.Работа с секретными сведениями.Возможны командировки. Обязательные навыки:- опыт разработки ПО под Linux, Posix;- контроль выполнения работ, код-ревью;- уверенные навыки пользователя Linux;- работа с системой контроля версий Git, Gitlab.Знание алгоритмов и структуры данных, C/C++, принципы ООП и проектирование архитектуры, знания стека TCP/IP, основы проектного управления, знания микропроцессорной техники.Технический английский. Желательно: знание цифровой обработки сигналов, моделирование в Matlab или Python. Опыт разработки встроенного ПО или использование фреймворка Qt будет вашим преимуществом. Возможна частичная компенсация аренды жилья.","Git
Linux
MATLAB
Python
Qt",between3And6,False,"Дальприбор,ОАО",88000.0,88000.0,True,RUR,Владивосток,01:21:03 06/07/2022
Оператор ЧПУ,Обязанности:  компьютерное моделирование деталей настройки параметров обработки деталей установка материала и съем готовой детали контроль и измерение деталей на соответствие размеров техническому заданию  Требования:  Образование Средне-специальное Умение пользоваться инструментом Умение читать чертежи Технический склад ума  Примечание:  Питание предоставляется. Возможно проживание ,"Работа с чертежами
MS Dos",between1And3,False,ЗСК Глобал,70000.0,80000.0,True,RUR,Артем,02:03:11 06/07/2022
Оператор ЧПУ,Обязанности:  компьютерное моделирование деталей настройки параметров обработки деталей установка материала и съем готовой детали контроль и измерение деталей на соответствие размеров техническому заданию  Требования:  Образование Средне-специальное Умение пользоваться инструментом Умение читать чертежи Технический склад ума  Примечание:  Питание предоставляется. Возможно проживание ,"Работа с чертежами
MS Dos",between1And3,False,ЗСК Глобал,70000.0,80000.0,True,RUR,Уссурийск,02:03:11 06/07/2022
Программист,"Обязанности:   Поддержка сайтов, доработка;   Внедрение новых проектов;   Работа с информационными системами   Требования:   Высшее профильное образование/среднее профессиональное   Базовые знания: HTML, CSS, PHP, SQL, Linux   Плюсом будет JavaScript, CMS Bitrix, Docker, Git, 1С.     Ответственность, внимательность, аккуратность, желание развиваться Рассмотрим выпускников 2022 года.   Итоговая заработная плата по результатам собеседования   Условия:   Официальное трудоустройство; Полный соц. пакет; Стабильная заработная плата. ","HTML
PHP
CSS
JavaScript
SQL",between1And3,False,ФГБОУ ВО ТГМУ Минздрава России,50000.0,60000.0,False,RUR,Владивосток,02:05:26 06/07/2022
Программист,"Обязанности:  Администрирование почтовой системы; Обеспечение работоспособности офисных компьютеров; Закупка, сборка, установка нового оборудования; Техническая поддержка и консультация пользователей; Обеспечение сетевой безопасности (защита от несанкционированного доступа к информации, просмотра или изменения системных файлов и данных); Помощь в настройке и конфигурации ПО; Развивать IT-инфраструктуру; Установка, настройка, Обеспечение работоспособности 1C, Системы Электронный бюджет (все подсистемы, в том числе: zakupki.gov.ru, bus.gov.ru) обеспечение бесперебойного подключения к системе, генерация и привязка ключей ЭЦП, аннулирование, приостановление сертификата, установка корневых сертификатов ,МВ Портал, Программы подготовки документов для государственной регистрации. Настройка и подключение периферии (МФУ и т.д.); Организация новых рабочих мест, СКС. Соблюдение регламентов по информационной безопасности и КИИ. Ведение сайта организации.  Требования:  Опыт работы от 1 года. Высшее образование Опыт монтажа локальных сетей  Условия:   Полная занятость, полный рабочий день   Социальные гарантии      График работы 5/2 с 8.00 до 17.   ","Настройка сетевых подключений
Настройка ПК
Настройка ПО
Сборка ПК
Ремонт ПК",between1And3,False,ФГБНУ ВНИИ сои,40000.0,40000.0,False,RUR,Благовещенск (Амурская область),02:56:56 06/07/2022
Web-разработчик,"Начали отбор разработчиков в команду. Если ты Web-разработчик и хочешь развиваться дальше в этом направлении. Набираться опыта и работать с интересными проектами, то заходи, выпьем кофе, поговорим, возможно мы смотрим в одном направлении. Упаковываем сильную команду Требования:!!! Знание php - обязательно  Знание python, java, HTML5, CSS3 и тд. (Опыт в 1с Bitrix приветствуется) UX и дизайн (Базовые принципы) Креатив, ответственность.    График работы: пн.вт.ср.чт.пт.: с 9:00 по 18:00","JavaScript
Базы данных
HTML
Cистемы управления базами данных
Python
1С-Битрикс
Базовые знания SQL
Грамотная письменная речь
Работа с компьютером
XML
Databases
JS
Bitrix
Java Script
CSS
Git
SQL
PHP
MySQL
Java
Опрятность
Стремление развиваться
Готовность к командному труду",noExperience,False,GO,30000.0,70000.0,True,RUR,Хабаровск,03:00:39 06/07/2022
Менеджер проекта,"Обязанности:  проведение переговоров и встреч с партнерами; привлечение новых клиентов; выполнение поручений руководителя проекта; мониторинг хода и развития проекта;  Требования:  навыки делового и профессионального общения; сбор, обработка, мониторинг и анализ информации; умение пользования современной оргтехникой и программными продуктами; редактирования документации на высоком стилистическом уровне; коммуникабельность, ответственность, дисциплинированность и пунктуальность, грамотная устная и письменная речь.  Условия:  График работы 5/2 с 10:00 до 19:00 Преимущественно удаленный вариант работы Заработная плата 1 раз в месяц ","Грамотная речь
Деловое общение
Деловая переписка
Телефонные переговоры
Организация встреч
Общение с клиентами",between1And3,False,Стратегия будущего,70000.0,80000.0,True,RUR,Южно-Сахалинск,03:20:29 06/07/2022
Программист 1С,"Работа в команде Tigre de Cristal это: • удобный трансфер до места работы и обратно;• забота о здоровье: добровольное медицинское страхование в клиниках Владивостока и Артема;• скидка 50% на меню ресторанов для тебя и твоего друга;• яркая и активная корпоративная жизнь. Вам предстоит: • разработка и поддержка пользователей 1С в конфигурациях 1С:УПП, 1С:ЗУП 3.1 , 1:БП, 1С:ОТЕЛЬ, 1С УАТ;• консультирование пользователей, помощь в сложных ситуациях;• автоматизация бизнес-процессов на базе 1С;• документирование, создание инструкций / руководств и методических материалов;• создание документов, обработок, отчетов по запросам пользователей;• обучение пользователей. От Вас мы ждем: • опыт работы с хранилищем конфигурации;• опыт разработки как обычных форм, так и управляемых;• знание архитектуры и принципов функционирования конфигураций 1С;• знание особенностей платформы, сервера приложений, клиент-серверной модели работы 1С;• понимание принципов работы СУБД Microsoft SQL Server, знание СКД. Мы предлагаем: • официальное трудоустройство и «белая» заработная плата;• 36 дней оплачиваемого отпуска;• вкусное питание в корпоративной столовой за счет работодателя;• выгодные условия для посещения партнёрских фитнес-клубов;• доставка корпоративным транспортом Компании;• прохождение медицинского осмотра за счет компании;Для иногородних: • компенсация переезда в г. Владивосток;• предоставление проживания в комфортабельном общежитии в двухместных номерах.Стать частью команды TDC - значит окунуться в уникальный мир первого на Дальнем Востоке развлекательного Комплекса.Отправляйте нам свое резюме, звоните или пишите в WhatsApp.Ждем Вас в нашей команде! Заработная плата по результатам собеседования.","1С программирование
1С: Зарплата и управление персоналом
1С: Документооборот
MS SQL Server
1С: Управление Производственным Предприятием",between1And3,False,Развлекательный комплекс Tigre de Cristal,150000.0,150000.0,False,RUR,Екатеринбург,03:50:59 06/07/2022
Программист 1С,"Работа в команде Tigre de Cristal это: • удобный трансфер до места работы и обратно;• забота о здоровье: добровольное медицинское страхование в клиниках Владивостока и Артема;• скидка 50% на меню ресторанов для тебя и твоего друга;• яркая и активная корпоративная жизнь. Вам предстоит: • разработка и поддержка пользователей 1С в конфигурациях 1С:УПП, 1С:ЗУП 3.1 , 1:БП, 1С:ОТЕЛЬ, 1С УАТ;• консультирование пользователей, помощь в сложных ситуациях;• автоматизация бизнес-процессов на базе 1С;• документирование, создание инструкций / руководств и методических материалов;• создание документов, обработок, отчетов по запросам пользователей;• обучение пользователей. От Вас мы ждем: • опыт работы с хранилищем конфигурации;• опыт разработки как обычных форм, так и управляемых;• знание архитектуры и принципов функционирования конфигураций 1С;• знание особенностей платформы, сервера приложений, клиент-серверной модели работы 1С;• понимание принципов работы СУБД Microsoft SQL Server, знание СКД. Мы предлагаем: • официальное трудоустройство и «белая» заработная плата;• 36 дней оплачиваемого отпуска;• вкусное питание в корпоративной столовой за счет работодателя;• выгодные условия для посещения партнёрских фитнес-клубов;• доставка корпоративным транспортом Компании;• прохождение медицинского осмотра за счет компании;Для иногородних: • компенсация переезда в г. Владивосток;• предоставление проживания в комфортабельном общежитии в двухместных номерах.Стать частью команды TDC - значит окунуться в уникальный мир первого на Дальнем Востоке развлекательного Комплекса.Отправляйте нам свое резюме, звоните или пишите в WhatsApp.Ждем Вас в нашей команде! Заработная плата по результатам собеседования.","1С программирование
1С: Зарплата и управление персоналом
1С: Документооборот
MS SQL Server
1С: Управление Производственным Предприятием",between1And3,False,Развлекательный комплекс Tigre de Cristal,150000.0,150000.0,False,RUR,Новосибирск,03:51:10 06/07/2022
Программист 1С,"Работа в команде Tigre de Cristal это: • удобный трансфер до места работы и обратно;• забота о здоровье: добровольное медицинское страхование в клиниках Владивостока и Артема;• скидка 50% на меню ресторанов для тебя и твоего друга;• яркая и активная корпоративная жизнь. Вам предстоит: • разработка и поддержка пользователей 1С в конфигурациях 1С:УПП, 1С:ЗУП 3.1 , 1:БП, 1С:ОТЕЛЬ, 1С УАТ;• консультирование пользователей, помощь в сложных ситуациях;• автоматизация бизнес-процессов на базе 1С;• документирование, создание инструкций / руководств и методических материалов;• создание документов, обработок, отчетов по запросам пользователей;• обучение пользователей. От Вас мы ждем: • опыт работы с хранилищем конфигурации;• опыт разработки как обычных форм, так и управляемых;• знание архитектуры и принципов функционирования конфигураций 1С;• знание особенностей платформы, сервера приложений, клиент-серверной модели работы 1С;• понимание принципов работы СУБД Microsoft SQL Server, знание СКД. Мы предлагаем: • официальное трудоустройство и «белая» заработная плата;• 36 дней оплачиваемого отпуска;• вкусное питание в корпоративной столовой за счет работодателя;• выгодные условия для посещения партнёрских фитнес-клубов;• доставка корпоративным транспортом Компании;• прохождение медицинского осмотра за счет компании;Для иногородних: • компенсация переезда в г. Владивосток;• предоставление проживания в комфортабельном общежитии в двухместных номерах.Стать частью команды TDC - значит окунуться в уникальный мир первого на Дальнем Востоке развлекательного Комплекса.Отправляйте нам свое резюме, звоните или пишите в WhatsApp.Ждем Вас в нашей команде! Заработная плата по результатам собеседования.","1С программирование
1С: Зарплата и управление персоналом
1С: Документооборот
MS SQL Server
1С: Управление Производственным Предприятием",between1And3,False,Развлекательный комплекс Tigre de Cristal,150000.0,150000.0,False,RUR,Хабаровск,03:51:18 06/07/2022
Программист 1С,"Обязанности:  Доработка конфигураций Разработка конфигураций под задачи компании Написание новых отчётов, обработок Интеграция 1С с внешними системами Обновление доработанных конфигураций Поддержка систем 1С  Требования:  Практический опыт разработки на 1С 8 от 3 лет и выше; Оптимизация запросов; Написание грамотного, понятного и поддерживаемого программного кода;  Условия:  Работа в стабильной развивающейся компании с перспективой карьерного роста. График работы: понедельник - пятница (09:00-18:00); Современный офис; Оформление согласно ТК РФ; Стабильная заработная плата; Корпоративное обучение; Дружный коллектив. ","1С: Предприятие 8
1С программирование
Грамотность
1С: Бухгалтерия
1С: Зарплата и управление персоналом
1С: Торговля и склад
Оптимизация запросов
1C: Предприятие
Создание конфигурации 1С
Работа в условиях многозадачности",between3And6,False,РайON 24,50000.0,80000.0,False,RUR,Чита,04:11:17 06/07/2022
Оператор станка с ЧПУ (фрезеровка МДФ),"Обязанности:  распил и фрезеровка МДФ панелей для входных дверей на станке с ЧПУ помощь в прессовании МДФ панелей прием и списание материалов (пленки)  Требования:  опыт работы со станками ЧПУ опыт столярной работы приветствуется ответственность, аккуратность знание ПК для кандидатов со знанием ArtCam или AutoCAD особые условия оплаты  Условия:  пятидневка теплый оборудованные новым оборудованием цех (раздевалка, душ, обеденная зона) своевременная оплата (аванс + ЗП) обучение в процессе работы ","Пользователь ПК
ArtCAM
AutoCAD
МДФ
фрезеровка
двери",between1And3,False,ПК ДЕЛЬТА,35000.0,55000.0,False,RUR,Новосибирск,04:29:15 18/07/2022
Механизатор,"В связи с расширением штата приглашаем на работу Механизатора Мы предлагаем:  График: 6/1 Корпоративный транспорт до места работы Место работы: Новосибирская обл., Черепановский р-н. Предоставление корпоративного жилья Горячие обеды Компенсацию затрат на медосмотр Официальное трудоустройство и белую заработную плату   Ожидания от соискателя: удостоверение тракториста-машиниста (категории D,,F)   Компания ЭкоНива-АПК - крупный аграрный Холдинг, лидер по производству сырого молока в России и Европе. Основные направления деятельности: молочное животноводство, растениеводство, семеноводство, племенное скотоводство, селекционная работа Если Вас заинтересовала наша вакансия, нажмите на кнопку &quot;Откликнуться&quot; и мы свяжемся с Вами в ближайшее время.","Умение работать в команде
Мобильность
Умение планировать
Вождение трактора",between1And3,False,ЭкоНива-АПК Холдинг,50000.0,120000.0,True,RUR,Новосибирск,04:38:28 06/07/2022
Токарь-фрезеровщик,"Обязанности: -токарная обработка и доводка сложных ответственных деталей и инструментов с большим числом переходов (2 класс точности); -обтачивание наружных и внутренних фасонных поверхностей и поверхностей, сопряженных с криволинейными цилиндрическими поверхностями; -нарезание различного профиля и шага; -окончательное нарезание червяков по 8-9 степеням точности; -токарная обработка крупногабаритных деталей и узлов на оборудовании; -фрезерование наружных и внутренних поверхностей; Требования: На должность токаря, принимаются лица, прошедшие предварительное медицинское освидетельствование, вводный инструктаж по охране труда, инструктаж на рабочем месте, имеющие опыт работы по данной специальности.​​​​​​​ Условия: ​​​​​​​​​​​​​​Социальный гарантии согласно ТК РФ","Пользователь ПК
Работа в команде
Грамотная речь
Точность и внимательность к деталям
Работа с большим объемом информации",between1And3,False,Спецстрой ТДСК,37000.0,45000.0,False,RUR,Томск,04:43:29 06/07/2022
Суперинтендант,"Обязанности: 1.Организация технического обслуживания судов. 1.1. Осуществление технической политики организации в части выполнения системы управления безопасностью. 1.2. Составление планов ремонта, технического обслуживания, снабжения и оснащения судов новым оборудованием. 1.3. Контроль выполнения смет технического обслуживания и ремонта судовых устройств и механизмов, конструкций судов, спасательных, противопожарных и защитных средств Требования:  высшее профильное образование (судовой инженер-механик и аналогичное) опыт работы в судоремонте  Условия:  полный рабочий день готовность к командировкам ","Техническое обслуживание
Охрана труда и техника безопасности
Технический контроль производства
Механик
Выездное обслуживание
Техническая грамотность
Работа с технической документацией
Готовность к командировкам
Работа в команде
Технический английский язык
Ремонтные работы",between3And6,False,Антей,120000.0,150000.0,False,RUR,Владивосток,05:03:13 18/07/2022
Специалист по ремонту и обслуживанию спецтехники,"Федеральная Компания БИГЦЕНТР входит в группу компаний «АМУР-ТОРГ». Мы одна из крупнейших компаний по поставкам дорожно-строительной техники, запасных частей, шин и расходных материалов на спецтехнику из Китая. В нашем штате более 130 сотрудников и это количество постоянно растет. Наши офисы продаж, склады и магазины представлены в Москве, Санкт-Петербурге, Нижнем Новгороде, Краснодаре, Екатеринбурге, Ростов - на - Дону, Казани, Новосибирске, Челябинске, Красноярске, Иркутске, Владивостоке и Благовещенске. БИГЦЕНТР - первая сеть магазинов, предоставившая своим клиентам возможность приобретать запасные части, шины и расходные материалы на спецтехнику из Китая в одном месте! Сегодня БИГЦЕНТР — динамичная торговая компания с развивающейся региональной сетью, предлагающая своим клиентам лучшие решения и лучший сервис на любых этапах сделки. Мы ищем специалиста, который готов развиваться, много учиться и работать с большим объемом информации. Мы готовы рассмотреть специалистов из смежных областей. Для нас важны ваши личностные качества: самообучаемость, самоорганизация, ответственность и активная жизненная позиция. Мы рады тем, кто мотивирован на результат и готов непрерывно развиваться с нашей компанией! Мы обучаем и обеспечиваем ресурсами для эффективной работы! Мы помогаем вырасти!   Обязанности: Ремонт и сервисное обслуживание спецтехники и грузовых автомобилей; Проведение диагностических работы с целью выявления технических дефектов и поломок; Коммуникация с клиентом (планирование сроков ремонта);     Требования: Опыт работы с дорожно-строительной техникой и/или грузовой техникой, знание устройства (будет вашим преимуществом); Опыт оперативной работы; Готовность к выезду к клиенту для проведения диагностики и ремонта. Опыт работы выездного и стационарного ремонта;   Ожидания от кандидатов: Быстрая обучаемость; Умение работать в режиме многозадачности; Исполнительность, ответственность; Ориентированность на результат.   Условия: Официальное трудоустройство; Рабочее место оборудовано всем необходимым; Оклад + бонусы Заработная плата два раза в месяц, БЕЗ ЗАДЕРЖЕК. Официальное оформление по ТК РФ; Карьерный рост при наличии необходимой квалификации; График работы 5/2, с 9:00 до 18:00","Выездное обслуживание
Работа в команде
Техническое обслуживание
Активные продажи
Клиентоориентированность
Ориентация на клиента",between1And3,False,БИГЦЕНТР,90000.0,120000.0,False,RUR,Домодедово,05:14:34 18/07/2022
